TIPOENTIDAD;CODIGOENTIDAD;NOMBREENTIDAD;FECHA CORTE;COD_UCA;NOMBRE_UCA;SUBCUENTA;DESCRIPCION;PERSONA_NATURAL;PERSONA_JURIDICA;TOTAL_TARJETAS
4;8;GIROS & FINANZAS S.A C.F;31/05/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,313,683,664;0,000;1,313,683,664
4;8;GIROS & FINANZAS S.A C.F;31/05/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,040,322,634
4;8;GIROS & FINANZAS S.A C.F;31/05/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,007,614,339.05
4;8;GIROS & FINANZAS S.A C.F;30/06/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,287,532,516;0,000;1,287,532,516
4;8;GIROS & FINANZAS S.A C.F;30/06/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,096,410,000;0,000;1,096,410,000
4;8;GIROS & FINANZAS S.A C.F;30/06/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;75,727,003;0,000;75,727,003
4;8;GIROS & FINANZAS S.A C.F;30/06/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;2,294,610;0,000;2,294,610
4;8;GIROS & FINANZAS S.A C.F;30/06/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;807,496,008;0,000;807,496,008
4;8;GIROS & FINANZAS S.A C.F;30/06/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,074,974,726;0,000;1,074,974,726
4;8;GIROS & FINANZAS S.A C.F;30/06/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,342,757,927
4;8;GIROS & FINANZAS S.A C.F;30/06/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,961,547,351.69
4;8;GIROS & FINANZAS S.A C.F;31/07/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,245,300,779;0,000;1,245,300,779
4;8;GIROS & FINANZAS S.A C.F;31/07/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,029,535,500;0,000;1,029,535,500
4;8;GIROS & FINANZAS S.A C.F;31/07/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;90,596,136;0,000;90,596,136
4;8;GIROS & FINANZAS S.A C.F;31/07/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;22,839,943;0,000;22,839,943
4;8;GIROS & FINANZAS S.A C.F;31/07/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;552,248,943;0,000;552,248,943
4;8;GIROS & FINANZAS S.A C.F;31/07/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;989,300,500;0,000;989,300,500
4;8;GIROS & FINANZAS S.A C.F;31/07/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,292,991,650
4;8;GIROS & FINANZAS S.A C.F;31/07/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,265,756,324.15
4;8;GIROS & FINANZAS S.A C.F;31/08/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,021,657,880;0,000;1,021,657,880
4;8;GIROS & FINANZAS S.A C.F;31/08/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,084,301,000;0,000;1,084,301,000
4;8;GIROS & FINANZAS S.A C.F;31/08/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;79,739,555;0,000;79,739,555
4;8;GIROS & FINANZAS S.A C.F;31/08/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;3,997,911;0,000;3,997,911
4;8;GIROS & FINANZAS S.A C.F;31/08/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;594,692,405;0,000;594,692,405
4;8;GIROS & FINANZAS S.A C.F;31/08/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,337,178,610;0,000;1,337,178,610
4;8;GIROS & FINANZAS S.A C.F;31/08/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,303,286,143
4;8;GIROS & FINANZAS S.A C.F;31/08/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,578,590,196.76
4;8;GIROS & FINANZAS S.A C.F;30/09/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;899,018,929;0,000;899,018,929
4;8;GIROS & FINANZAS S.A C.F;30/09/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,045,572,500;0,000;1,045,572,500
4;8;GIROS & FINANZAS S.A C.F;30/09/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;48,505,296;0,000;48,505,296
4;8;GIROS & FINANZAS S.A C.F;30/09/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;2,440,104;0,000;2,440,104
4;8;GIROS & FINANZAS S.A C.F;30/09/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;529,812,351;0,000;529,812,351
4;8;GIROS & FINANZAS S.A C.F;30/09/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,371,377,820;0,000;1,371,377,820
4;8;GIROS & FINANZAS S.A C.F;30/09/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,166,355,542
4;8;GIROS & FINANZAS S.A C.F;30/09/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,181,024,111.12
4;8;GIROS & FINANZAS S.A C.F;31/10/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;897,151,626;0,000;897,151,626
4;8;GIROS & FINANZAS S.A C.F;31/10/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,165,442,000;0,000;1,165,442,000
4;8;GIROS & FINANZAS S.A C.F;31/10/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;58,536,549;0,000;58,536,549
4;8;GIROS & FINANZAS S.A C.F;31/10/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;14,658,984;0,000;14,658,984
4;8;GIROS & FINANZAS S.A C.F;31/10/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;424,463,937;0,000;424,463,937
4;8;GIROS & FINANZAS S.A C.F;31/10/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,279,850,920;0,000;1,279,850,920
4;8;GIROS & FINANZAS S.A C.F;31/10/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,317,197,364
4;8;GIROS & FINANZAS S.A C.F;31/10/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,567,027,700.47
4;8;GIROS & FINANZAS S.A C.F;30/11/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;888,643,603;0,000;888,643,603
4;8;GIROS & FINANZAS S.A C.F;30/11/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;992,940,000;0,000;992,940,000
4;8;GIROS & FINANZAS S.A C.F;30/11/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;76,866,855;0,000;76,866,855
4;8;GIROS & FINANZAS S.A C.F;30/11/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;9,608,363;0,000;9,608,363
4;8;GIROS & FINANZAS S.A C.F;30/11/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;480,737,001;0,000;480,737,001
4;8;GIROS & FINANZAS S.A C.F;30/11/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,341,824,635;0,000;1,341,824,635
4;8;GIROS & FINANZAS S.A C.F;30/11/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,530,590,873
4;8;GIROS & FINANZAS S.A C.F;30/11/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,390,279,837.39
4;8;GIROS & FINANZAS S.A C.F;31/12/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,028,013,965;0,000;1,028,013,965
4;8;GIROS & FINANZAS S.A C.F;31/12/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,007,881,000;0,000;1,007,881,000
4;8;GIROS & FINANZAS S.A C.F;31/12/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;72,420,433;0,000;72,420,433
4;8;GIROS & FINANZAS S.A C.F;31/12/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;8,388,087;0,000;8,388,087
4;8;GIROS & FINANZAS S.A C.F;31/12/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;615,676,501;0,000;615,676,501
4;8;GIROS & FINANZAS S.A C.F;31/12/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,120,192,800;0,000;1,120,192,800
4;8;GIROS & FINANZAS S.A C.F;31/12/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;3,343,207,711
4;8;GIROS & FINANZAS S.A C.F;31/12/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;8,996,992,142.83
4;8;GIROS & FINANZAS S.A C.F;31/01/2019;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;854,510,838;0,000;854,510,838
4;8;GIROS & FINANZAS S.A C.F;31/01/2019;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,004,775,000;0,000;1,004,775,000
4;8;GIROS & FINANZAS S.A C.F;31/01/2019;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;62,629,995;0,000;62,629,995
4;8;GIROS & FINANZAS S.A C.F;31/01/2019;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;8,035,824;0,000;8,035,824
4;8;GIROS & FINANZAS S.A C.F;31/01/2019;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;388,396,339;0,000;388,396,339
4;8;GIROS & FINANZAS S.A C.F;31/01/2019;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,161,719,800;0,000;1,161,719,800
4;8;GIROS & FINANZAS S.A C.F;31/01/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,695,578,921
4;8;GIROS & FINANZAS S.A C.F;31/01/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,763,643,441.61
4;8;GIROS & FINANZAS S.A C.F;28/02/2019;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;699,608,889;0,000;699,608,889
4;8;GIROS & FINANZAS S.A C.F;28/02/2019;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;831,400,000;0,000;831,400,000
4;8;GIROS & FINANZAS S.A C.F;28/02/2019;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;67,977,351;0,000;67,977,351
4;8;GIROS & FINANZAS S.A C.F;28/02/2019;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;4,616,340;0,000;4,616,340
4;8;GIROS & FINANZAS S.A C.F;28/02/2019;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;383,109,543;0,000;383,109,543
4;8;GIROS & FINANZAS S.A C.F;28/02/2019;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,214,886,977;0,000;1,214,886,977
4;8;GIROS & FINANZAS S.A C.F;28/02/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,305,712,363
4;8;GIROS & FINANZAS S.A C.F;28/02/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,398,265,209.14
4;8;GIROS & FINANZAS S.A C.F;31/03/2019;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;845,798,875.37;0,000;845,798,875.37
4;8;GIROS & FINANZAS S.A C.F;31/03/2019;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;930,294,000;0,000;930,294,000
4;8;GIROS & FINANZAS S.A C.F;31/03/2019;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;72,857,993;0,000;72,857,993
4;8;GIROS & FINANZAS S.A C.F;31/03/2019;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;3,456,849;0,000;3,456,849
4;8;GIROS & FINANZAS S.A C.F;31/03/2019;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;390,022,185;0,000;390,022,185
4;8;GIROS & FINANZAS S.A C.F;31/03/2019;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,161,661,000;0,000;1,161,661,000
4;8;GIROS & FINANZAS S.A C.F;31/03/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,555,890,389
4;8;GIROS & FINANZAS S.A C.F;31/03/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;8,092,252,969.51
4;8;GIROS & FINANZAS S.A C.F;30/04/2019;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;746,746,823;0,000;746,746,823
4;8;GIROS & FINANZAS S.A C.F;30/04/2019;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;931,036,000;0,000;931,036,000
4;8;GIROS & FINANZAS S.A C.F;30/04/2019;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;54,628,983;0,000;54,628,983
4;8;GIROS & FINANZAS S.A C.F;30/04/2019;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;6,856,340;0,000;6,856,340
4;8;GIROS & FINANZAS S.A C.F;30/04/2019;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;353,952,890;0,000;353,952,890
4;8;GIROS & FINANZAS S.A C.F;30/04/2019;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,105,336,600;0,000;1,105,336,600
4;8;GIROS & FINANZAS S.A C.F;30/04/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,623,840,521
4;8;GIROS & FINANZAS S.A C.F;30/04/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,576,611,613.92
4;8;GIROS & FINANZAS S.A C.F;31/05/2019;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;778,337,156;0,000;778,337,156
4;8;GIROS & FINANZAS S.A C.F;31/05/2019;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;936,456,000;0,000;936,456,000
4;8;GIROS & FINANZAS S.A C.F;31/05/2019;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;53,658,304;0,000;53,658,304
4;8;GIROS & FINANZAS S.A C.F;31/05/2019;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;2,731,708;0,000;2,731,708
4;8;GIROS & FINANZAS S.A C.F;31/05/2019;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;386,518,909;0,000;386,518,909
4;8;GIROS & FINANZAS S.A C.F;31/05/2019;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,109,726,299;0,000;1,109,726,299
4;8;GIROS & FINANZAS S.A C.F;31/05/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,583,999,223
4;8;GIROS & FINANZAS S.A C.F;31/05/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,618,039,462.52
4;8;GIROS & FINANZAS S.A C.F;30/06/2019;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,073,017,601.62;0,000;1,073,017,601.62
4;8;GIROS & FINANZAS S.A C.F;30/06/2019;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;756,914,000;0,000;756,914,000
4;8;GIROS & FINANZAS S.A C.F;30/06/2019;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;72,337,973;0,000;72,337,973
4;8;GIROS & FINANZAS S.A C.F;30/06/2019;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;445,014;0,000;445,014
4;8;GIROS & FINANZAS S.A C.F;30/06/2019;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;354,907,438;0,000;354,907,438
4;8;GIROS & FINANZAS S.A C.F;30/06/2019;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;976,661,000;0,000;976,661,000
4;8;GIROS & FINANZAS S.A C.F;30/06/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,499,334,615
4;8;GIROS & FINANZAS S.A C.F;30/06/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,287,061,001
4;8;GIROS & FINANZAS S.A C.F;31/07/2019;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,852,545,635.49;0,000;1,852,545,635.49
4;8;GIROS & FINANZAS S.A C.F;31/07/2019;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;939,118,500;0,000;939,118,500
4;8;GIROS & FINANZAS S.A C.F;31/07/2019;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;56,855,494;0,000;56,855,494
4;8;GIROS & FINANZAS S.A C.F;31/07/2019;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;2,365,745;0,000;2,365,745
4;8;GIROS & FINANZAS S.A C.F;31/07/2019;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;255,785,996;0,000;255,785,996
4;8;GIROS & FINANZAS S.A C.F;31/07/2019;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;800,330,301;0,000;800,330,301
4;8;GIROS & FINANZAS S.A C.F;31/07/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,329,790,903
4;8;GIROS & FINANZAS S.A C.F;31/07/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,643,796,202.26
4;8;GIROS & FINANZAS S.A C.F;31/08/2019;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,137,570,069.63;0,000;1,137,570,069.63
4;8;GIROS & FINANZAS S.A C.F;31/08/2019;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,036,550,459;0,000;1,036,550,459
4;8;GIROS & FINANZAS S.A C.F;31/08/2019;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;74,972,221;0,000;74,972,221
4;8;GIROS & FINANZAS S.A C.F;31/08/2019;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;2,173,019;0,000;2,173,019
4;8;GIROS & FINANZAS S.A C.F;31/08/2019;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;258,250,672;0,000;258,250,672
4;8;GIROS & FINANZAS S.A C.F;31/08/2019;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;784,162,329;0,000;784,162,329
